thumb,index,middle,ring,pinkie,accx1,accy1,accz1,gx1,gy1,gz1,accx2,accy2,accz2,gx2,gy2,gz2,anillo,label
336.0,313.0,333.0,331.0,345.0,6204.0,-14664.0,5992.0,-334.0,-24.0,17.0,-1560.0,-2324.0,15348.0,-60.0,87.0,-100.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6048.0,-14760.0,6040.0,-245.0,-31.0,-75.0,-1824.0,-2692.0,15504.0,-141.0,112.0,-157.0,1.0,D
336.0,313.0,332.0,331.0,345.0,6272.0,-14252.0,6068.0,-303.0,-42.0,2.0,-1656.0,-2508.0,15580.0,-59.0,97.0,-109.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6320.0,-14600.0,5744.0,-397.0,51.0,-77.0,-1712.0,-2540.0,15580.0,-89.0,63.0,-202.0,1.0,D
336.0,313.0,332.0,331.0,345.0,6400.0,-14576.0,5912.0,-341.0,-24.0,-32.0,-1744.0,-2384.0,15356.0,-121.0,77.0,-136.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6312.0,-14552.0,6036.0,-327.0,72.0,-57.0,-1748.0,-2452.0,15552.0,-101.0,98.0,-190.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6296.0,-14452.0,6000.0,-425.0,-48.0,-30.0,-1724.0,-2336.0,15680.0,-30.0,97.0,-70.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6300.0,-14400.0,5948.0,-421.0,13.0,-78.0,-1652.0,-2928.0,15196.0,-75.0,74.0,-204.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6272.0,-14432.0,5984.0,-298.0,-108.0,-40.0,-1652.0,-2404.0,15392.0,-127.0,160.0,-46.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6344.0,-14388.0,5904.0,-222.0,87.0,-66.0,-1864.0,-2736.0,15580.0,-90.0,-12.0,-60.0,1.0,D
336.0,313.0,332.0,331.0,345.0,6288.0,-14584.0,5760.0,-511.0,-117.0,0.0,-1612.0,-2440.0,15588.0,-41.0,122.0,-63.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6032.0,-14500.0,6416.0,-402.0,14.0,-52.0,-1932.0,-2552.0,15568.0,-90.0,29.0,-205.0,1.0,D
336.0,313.0,333.0,330.0,345.0,6388.0,-14460.0,6080.0,-434.0,62.0,-132.0,-1792.0,-2608.0,15436.0,-197.0,102.0,-27.0,1.0,D
336.0,313.0,333.0,331.0,344.0,6104.0,-14352.0,6224.0,-404.0,-17.0,17.0,-1784.0,-2484.0,15428.0,-53.0,52.0,-156.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6344.0,-14660.0,5888.0,-401.0,58.0,-49.0,-1648.0,-2676.0,15440.0,-133.0,26.0,-83.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6372.0,-14468.0,6024.0,-317.0,35.0,-58.0,-1680.0,-2712.0,15504.0,-73.0,83.0,-95.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6168.0,-14556.0,6144.0,-379.0,16.0,-21.0,-1724.0,-2536.0,15216.0,-60.0,83.0,-74.0,1.0,D
335.0,314.0,333.0,331.0,345.0,6348.0,-14492.0,5768.0,-74.0,-78.0,-54.0,-1860.0,-2296.0,15652.0,-116.0,100.0,0.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6352.0,-14308.0,6040.0,-454.0,-77.0,-48.0,-1836.0,-2428.0,15332.0,-43.0,66.0,-160.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6268.0,-14356.0,6040.0,-338.0,-22.0,-21.0,-1616.0,-2296.0,15576.0,-156.0,102.0,-5.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6112.0,-14428.0,6148.0,-340.0,-77.0,-15.0,-1724.0,-2352.0,15580.0,-6.0,53.0,-167.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6328.0,-14440.0,5972.0,-445.0,-101.0,-84.0,-1856.0,-2516.0,15364.0,-54.0,138.0,-57.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6284.0,-14364.0,6024.0,-352.0,8.0,-95.0,-1668.0,-2580.0,15596.0,-97.0,86.0,-149.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6196.0,-14540.0,5964.0,-310.0,27.0,6.0,-1792.0,-2400.0,15420.0,-132.0,55.0,-54.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6156.0,-14396.0,6076.0,-451.0,-102.0,26.0,-1852.0,-2488.0,15552.0,-7.0,67.0,-87.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6312.0,-14460.0,5996.0,-446.0,60.0,-39.0,-1704.0,-2544.0,15384.0,-142.0,28.0,-44.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6148.0,-14668.0,6108.0,-366.0,-76.0,6.0,-1748.0,-2380.0,15448.0,-193.0,104.0,-57.0,1.0,D
336.0,313.0,332.0,331.0,345.0,6300.0,-14468.0,5764.0,-327.0,35.0,-35.0,-1812.0,-2484.0,15296.0,-163.0,137.0,-108.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6256.0,-14336.0,5928.0,-373.0,-70.0,22.0,-1808.0,-2496.0,15504.0,-146.0,54.0,-46.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6288.0,-14440.0,5936.0,-485.0,-37.0,37.0,-1632.0,-2536.0,15432.0,24.0,53.0,-151.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6172.0,-14564.0,5808.0,-311.0,2.0,-82.0,-1712.0,-2616.0,15448.0,-112.0,203.0,-101.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6256.0,-14524.0,5940.0,-360.0,-6.0,-26.0,-1620.0,-2424.0,15556.0,-62.0,-10.0,-101.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6200.0,-14536.0,5692.0,-381.0,94.0,-18.0,-1576.0,-2480.0,15328.0,51.0,39.0,-185.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6364.0,-14608.0,5776.0,-290.0,-22.0,-28.0,-1776.0,-2468.0,15636.0,-161.0,123.0,-120.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6136.0,-14360.0,6116.0,-399.0,-79.0,16.0,-1668.0,-2528.0,15520.0,-49.0,56.0,-90.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6404.0,-14576.0,5844.0,-343.0,-51.0,-62.0,-1840.0,-2572.0,15544.0,-117.0,130.0,-68.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6140.0,-14280.0,6084.0,-550.0,49.0,-56.0,-1680.0,-2568.0,15408.0,-51.0,86.0,-60.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6364.0,-14404.0,5928.0,-290.0,38.0,-108.0,-1628.0,-2412.0,15440.0,-127.0,115.0,-17.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6252.0,-14408.0,5972.0,-445.0,28.0,-67.0,-1616.0,-2600.0,15484.0,-25.0,100.0,-131.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6304.0,-14356.0,5972.0,-389.0,4.0,4.0,-1796.0,-2604.0,15504.0,-54.0,113.0,-122.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6376.0,-14244.0,5888.0,-325.0,-59.0,-21.0,-1604.0,-2536.0,15360.0,-71.0,80.0,-175.0,1.0,D
336.0,313.0,332.0,331.0,345.0,6312.0,-14504.0,6056.0,-361.0,-182.0,-37.0,-1656.0,-2272.0,15492.0,-49.0,147.0,-168.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6472.0,-14568.0,5876.0,-206.0,4.0,-93.0,-1812.0,-2424.0,15428.0,-160.0,96.0,-9.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6344.0,-14496.0,5964.0,-473.0,-182.0,91.0,-1616.0,-2572.0,15260.0,-177.0,52.0,-118.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6340.0,-14372.0,5984.0,-455.0,-67.0,-38.0,-1700.0,-2440.0,15428.0,-74.0,62.0,-88.0,1.0,D
336.0,314.0,333.0,331.0,345.0,6304.0,-14632.0,5948.0,-326.0,-107.0,0.0,-1692.0,-2412.0,15484.0,-205.0,87.0,-100.0,1.0,D
336.0,313.0,332.0,331.0,345.0,6236.0,-14528.0,5772.0,-387.0,-135.0,4.0,-1800.0,-2432.0,15540.0,-136.0,98.0,-81.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6212.0,-14560.0,6188.0,-311.0,70.0,-91.0,-1648.0,-2636.0,15428.0,-102.0,101.0,-68.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6304.0,-14504.0,5864.0,-397.0,-70.0,-100.0,-1608.0,-2500.0,15232.0,-44.0,138.0,-122.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6368.0,-14464.0,5864.0,-324.0,43.0,-83.0,-1668.0,-2024.0,15324.0,130.0,197.0,-70.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6024.0,-14524.0,6008.0,-455.0,-204.0,-113.0,-1756.0,-2368.0,15464.0,-3.0,207.0,-123.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6348.0,-14636.0,5932.0,-306.0,-51.0,-128.0,-1704.0,-2648.0,15420.0,37.0,89.0,-161.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6452.0,-14552.0,5880.0,-350.0,11.0,-35.0,-1772.0,-2644.0,15388.0,-100.0,8.0,-96.0,1.0,D
336.0,312.0,333.0,331.0,345.0,6128.0,-14428.0,6104.0,-429.0,-56.0,72.0,-1516.0,-2464.0,15356.0,-78.0,52.0,-189.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6048.0,-14532.0,6016.0,-398.0,-6.0,0.0,-1536.0,-2308.0,15324.0,-91.0,123.0,-49.0,1.0,D
337.0,313.0,333.0,331.0,345.0,6352.0,-14432.0,6084.0,-376.0,161.0,-109.0,-1892.0,-2632.0,15384.0,-129.0,63.0,-136.0,1.0,D
336.0,312.0,333.0,331.0,345.0,6136.0,-14572.0,5932.0,-426.0,-6.0,20.0,-1624.0,-2296.0,15448.0,-152.0,99.0,-136.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6120.0,-14472.0,5936.0,-341.0,-20.0,-22.0,-1808.0,-2420.0,15624.0,-123.0,105.0,-128.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6428.0,-14528.0,5800.0,-483.0,-130.0,-2.0,-1808.0,-2280.0,15488.0,-147.0,149.0,-106.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6092.0,-14580.0,5936.0,-374.0,-63.0,-66.0,-1736.0,-2616.0,15520.0,-69.0,121.0,-121.0,1.0,D
337.0,313.0,333.0,331.0,345.0,6440.0,-14460.0,5784.0,-389.0,-35.0,-38.0,-1736.0,-2416.0,15476.0,-155.0,141.0,31.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6212.0,-14480.0,5948.0,-317.0,-35.0,-66.0,-1732.0,-2688.0,15460.0,-158.0,50.0,-79.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6308.0,-14628.0,5924.0,-412.0,3.0,28.0,-1624.0,-2268.0,15396.0,-67.0,87.0,-158.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6288.0,-14472.0,5824.0,-234.0,-17.0,-83.0,-2020.0,-2712.0,15512.0,-69.0,106.0,-78.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6212.0,-14384.0,6008.0,-395.0,-8.0,11.0,-1780.0,-2380.0,15524.0,-35.0,100.0,-297.0,1.0,D
336.0,314.0,333.0,331.0,345.0,6208.0,-14520.0,5928.0,-569.0,-25.0,67.0,-1516.0,-2344.0,15280.0,-23.0,111.0,-72.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6428.0,-14488.0,5768.0,-262.0,-22.0,-58.0,-1832.0,-2388.0,15328.0,-104.0,96.0,-155.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6328.0,-14396.0,5868.0,-392.0,110.0,-48.0,-1804.0,-2464.0,15616.0,-100.0,112.0,-85.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6224.0,-14512.0,5988.0,-359.0,-2.0,14.0,-1716.0,-2648.0,15340.0,-10.0,24.0,-91.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6240.0,-14432.0,5836.0,-435.0,-62.0,-39.0,-1628.0,-2584.0,15452.0,-67.0,118.0,-179.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6268.0,-14304.0,6052.0,-312.0,-26.0,25.0,-1796.0,-2424.0,15432.0,-200.0,161.0,-79.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6244.0,-14544.0,5776.0,-437.0,-101.0,44.0,-1528.0,-2488.0,15296.0,-174.0,424.0,-13.0,1.0,D
336.0,313.0,334.0,331.0,345.0,5956.0,-14624.0,6008.0,-402.0,-155.0,-3.0,-1928.0,-2708.0,15564.0,-139.0,290.0,-69.0,1.0,D
336.0,313.0,333.0,331.0,344.0,6052.0,-14532.0,5884.0,-411.0,-72.0,-36.0,-1864.0,-2772.0,15396.0,-167.0,38.0,-60.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6380.0,-14568.0,5664.0,-391.0,-20.0,103.0,-2196.0,-2496.0,15584.0,-177.0,223.0,44.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5928.0,-14420.0,5892.0,-453.0,-190.0,148.0,-2012.0,-2248.0,15320.0,-125.0,72.0,-143.0,1.0,D
337.0,313.0,333.0,331.0,345.0,6068.0,-14700.0,5728.0,-369.0,26.0,-9.0,-2132.0,-2616.0,15448.0,-123.0,62.0,-57.0,1.0,D
336.0,313.0,333.0,331.0,344.0,5956.0,-14628.0,5800.0,-360.0,-49.0,-16.0,-1932.0,-2452.0,15372.0,-143.0,98.0,-142.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6088.0,-14576.0,5732.0,-350.0,117.0,15.0,-1948.0,-2856.0,15212.0,-74.0,54.0,-135.0,1.0,D
336.0,313.0,333.0,331.0,344.0,6028.0,-14612.0,5780.0,-450.0,-150.0,-20.0,-2020.0,-2412.0,15336.0,-37.0,46.0,-128.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6100.0,-14560.0,5772.0,-261.0,0.0,8.0,-2052.0,-2380.0,15328.0,-57.0,124.0,-185.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5928.0,-14480.0,5924.0,-309.0,57.0,-43.0,-2024.0,-2652.0,15428.0,-71.0,56.0,-23.0,1.0,D
337.0,313.0,333.0,331.0,344.0,6128.0,-14384.0,5872.0,-277.0,-31.0,-96.0,-1944.0,-2704.0,15308.0,-85.0,-3.0,-111.0,1.0,D
337.0,313.0,333.0,331.0,345.0,6256.0,-14604.0,5796.0,-382.0,-20.0,-20.0,-2016.0,-2480.0,15520.0,-130.0,63.0,-84.0,1.0,D
336.0,313.0,333.0,331.0,344.0,6200.0,-14612.0,5704.0,-299.0,36.0,-117.0,-1896.0,-2436.0,15368.0,5.0,97.0,-11.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6292.0,-14600.0,5608.0,-359.0,-172.0,44.0,-1948.0,-2500.0,15476.0,-121.0,75.0,-93.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6192.0,-14580.0,5924.0,-309.0,48.0,-7.0,-2056.0,-2604.0,15452.0,-82.0,107.0,-124.0,1.0,D
336.0,312.0,333.0,331.0,345.0,6148.0,-14568.0,5648.0,-240.0,-10.0,-2.0,-2128.0,-2804.0,15380.0,-59.0,107.0,-10.0,1.0,D
336.0,313.0,333.0,331.0,344.0,6280.0,-14548.0,6012.0,-431.0,-26.0,91.0,-2160.0,-2652.0,15132.0,-278.0,-108.0,-43.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6320.0,-14564.0,5596.0,-187.0,106.0,-169.0,-1940.0,-2328.0,15612.0,-14.0,60.0,-148.0,1.0,D
336.0,313.0,333.0,331.0,344.0,6092.0,-14468.0,6360.0,-500.0,-57.0,-179.0,-2012.0,-2744.0,15192.0,22.0,179.0,-319.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6428.0,-14380.0,5780.0,-307.0,-127.0,-154.0,-2092.0,-2396.0,15508.0,-245.0,130.0,-17.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6080.0,-14512.0,6084.0,-438.0,-98.0,-106.0,-2208.0,-2692.0,15692.0,-141.0,113.0,-113.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6076.0,-13964.0,6156.0,-484.0,0.0,-1.0,-1908.0,-2764.0,15128.0,119.0,-54.0,-75.0,1.0,D
336.0,313.0,333.0,331.0,344.0,6472.0,-14660.0,5700.0,-198.0,64.0,55.0,-2204.0,-2576.0,15456.0,-339.0,101.0,26.0,1.0,D
336.0,313.0,332.0,331.0,345.0,6420.0,-14392.0,5520.0,-312.0,-38.0,-108.0,-1932.0,-2540.0,15544.0,-7.0,-4.0,-22.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6100.0,-14708.0,5848.0,-260.0,40.0,89.0,-2072.0,-2752.0,15308.0,-162.0,69.0,-137.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6180.0,-14752.0,5792.0,-290.0,-146.0,-68.0,-1912.0,-2668.0,15280.0,19.0,141.0,-66.0,1.0,D
337.0,314.0,333.0,331.0,345.0,6016.0,-14752.0,5840.0,-400.0,4.0,-47.0,-1908.0,-2252.0,15288.0,-149.0,110.0,-18.0,1.0,D
336.0,313.0,333.0,331.0,344.0,5684.0,-15132.0,6228.0,-458.0,-43.0,-312.0,-2088.0,-2856.0,15340.0,251.0,257.0,-51.0,1.0,D
337.0,313.0,333.0,331.0,345.0,5988.0,-14684.0,6224.0,-484.0,-121.0,-312.0,-1688.0,-2656.0,15440.0,-72.0,202.0,-89.0,1.0,D
336.0,313.0,333.0,331.0,344.0,5936.0,-14560.0,6204.0,-313.0,-236.0,48.0,-2184.0,-2592.0,15544.0,-18.0,233.0,-212.0,1.0,D
337.0,313.0,333.0,331.0,345.0,6116.0,-14616.0,6100.0,-326.0,-109.0,-93.0,-1932.0,-2780.0,15384.0,53.0,87.0,-96.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6412.0,-14608.0,5756.0,-17.0,108.0,-148.0,-2312.0,-2644.0,15808.0,-195.0,50.0,-157.0,1.0,D
337.0,313.0,333.0,331.0,345.0,6404.0,-14568.0,5660.0,-520.0,-102.0,-23.0,-1924.0,-2300.0,15304.0,36.0,194.0,65.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6140.0,-14428.0,6136.0,-280.0,-23.0,-69.0,-1732.0,-2808.0,15164.0,-76.0,239.0,-201.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6120.0,-14708.0,5960.0,-310.0,-319.0,104.0,-1860.0,-2112.0,15316.0,-17.0,176.0,-17.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6008.0,-14600.0,5812.0,-424.0,-123.0,-8.0,-2040.0,-2488.0,15528.0,-125.0,200.0,-102.0,1.0,D
337.0,313.0,333.0,331.0,345.0,6236.0,-14376.0,5896.0,-334.0,-58.0,96.0,-2036.0,-2464.0,15492.0,-59.0,38.0,-44.0,1.0,D
337.0,313.0,334.0,331.0,345.0,5996.0,-14820.0,6020.0,-257.0,54.0,-31.0,-1904.0,-2708.0,15288.0,-15.0,20.0,-123.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5948.0,-14668.0,5868.0,-192.0,93.0,132.0,-2036.0,-2208.0,15476.0,-79.0,130.0,20.0,1.0,D
336.0,314.0,333.0,331.0,345.0,6140.0,-14604.0,5896.0,-287.0,274.0,-82.0,-2108.0,-2560.0,15600.0,-138.0,92.0,-77.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6044.0,-14336.0,6224.0,-487.0,31.0,107.0,-2184.0,-2480.0,15360.0,-107.0,61.0,-169.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6096.0,-14716.0,5672.0,-425.0,-35.0,8.0,-1988.0,-2400.0,15412.0,-112.0,136.0,17.0,1.0,D
336.0,314.0,333.0,331.0,345.0,6004.0,-14632.0,5956.0,-484.0,-146.0,22.0,-2064.0,-2288.0,15500.0,-9.0,244.0,-160.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6076.0,-14788.0,5776.0,-363.0,-170.0,6.0,-2212.0,-2304.0,15360.0,-130.0,158.0,-1.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5908.0,-14556.0,5940.0,-557.0,6.0,64.0,-2160.0,-2176.0,15576.0,7.0,408.0,-71.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5736.0,-14448.0,6152.0,-447.0,165.0,229.0,-2460.0,-2264.0,15348.0,-173.0,197.0,-98.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5752.0,-14728.0,5968.0,-407.0,47.0,-19.0,-2500.0,-2704.0,15224.0,-171.0,-74.0,39.0,1.0,D
336.0,314.0,333.0,331.0,345.0,5884.0,-14728.0,5808.0,-279.0,-104.0,-77.0,-1936.0,-1928.0,15388.0,-89.0,184.0,-119.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5764.0,-14592.0,5800.0,-340.0,-254.0,-194.0,-2616.0,-1968.0,15544.0,-106.0,63.0,30.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6260.0,-14464.0,5788.0,-415.0,77.0,-45.0,-2464.0,-2300.0,15540.0,-264.0,73.0,-61.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5944.0,-14552.0,5452.0,-354.0,-90.0,122.0,-2608.0,-2232.0,15376.0,-89.0,87.0,-62.0,1.0,D
336.0,313.0,334.0,331.0,345.0,5820.0,-14656.0,5892.0,-312.0,-80.0,45.0,-2184.0,-2304.0,15320.0,-196.0,34.0,-90.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5852.0,-14972.0,5664.0,-353.0,-85.0,23.0,-2256.0,-2484.0,15416.0,-97.0,81.0,-2.0,1.0,D
337.0,313.0,333.0,331.0,345.0,5744.0,-14844.0,5868.0,-368.0,-175.0,118.0,-2084.0,-1632.0,15572.0,62.0,207.0,-116.0,1.0,D
336.0,313.0,334.0,331.0,345.0,6124.0,-14668.0,5396.0,-329.0,114.0,-246.0,-2624.0,-2480.0,15372.0,-146.0,258.0,-154.0,1.0,D
336.0,313.0,334.0,331.0,345.0,5704.0,-14620.0,6356.0,-342.0,-116.0,-82.0,-2368.0,-2492.0,15380.0,-45.0,107.0,-94.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5816.0,-15000.0,5536.0,-291.0,-141.0,-167.0,-2316.0,-2292.0,15320.0,-144.0,137.0,-66.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5652.0,-14588.0,5872.0,-211.0,33.0,9.0,-2440.0,-2320.0,15408.0,-172.0,46.0,-107.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5836.0,-14804.0,5908.0,-439.0,71.0,-16.0,-2432.0,-2760.0,15436.0,8.0,84.0,-84.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5756.0,-14720.0,5932.0,-367.0,-72.0,-103.0,-2352.0,-2356.0,15268.0,30.0,144.0,-85.0,1.0,D
336.0,313.0,333.0,332.0,345.0,5860.0,-14752.0,5816.0,-392.0,140.0,-154.0,-2372.0,-2548.0,15380.0,-109.0,60.0,-193.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5620.0,-14580.0,6160.0,-395.0,-132.0,74.0,-2176.0,-2292.0,15460.0,-56.0,85.0,-126.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5700.0,-14684.0,5952.0,-288.0,41.0,-88.0,-2452.0,-2696.0,15216.0,-101.0,187.0,-40.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5708.0,-14500.0,6272.0,-369.0,-177.0,60.0,-2284.0,-2564.0,15444.0,-139.0,90.0,-187.0,1.0,D
336.0,313.0,334.0,331.0,345.0,5812.0,-14712.0,5704.0,-448.0,155.0,-71.0,-2624.0,-2496.0,15392.0,-127.0,-32.0,34.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5816.0,-14800.0,6048.0,-233.0,-171.0,21.0,-2216.0,-2312.0,15352.0,-97.0,-6.0,-252.0,1.0,D
336.0,313.0,333.0,331.0,345.0,6048.0,-14692.0,5856.0,-252.0,49.0,-27.0,-2328.0,-2420.0,15376.0,-80.0,75.0,-46.0,1.0,D
336.0,313.0,334.0,331.0,345.0,5828.0,-14448.0,6020.0,-264.0,-3.0,-38.0,-2340.0,-2544.0,15348.0,-198.0,20.0,-41.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5972.0,-14664.0,5712.0,-469.0,-64.0,20.0,-2036.0,-2584.0,15248.0,5.0,69.0,-108.0,1.0,D
336.0,313.0,334.0,331.0,345.0,5768.0,-14744.0,6088.0,-228.0,34.0,42.0,-2332.0,-2692.0,15164.0,-217.0,91.0,-81.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5796.0,-14664.0,6020.0,-416.0,5.0,-28.0,-2128.0,-2276.0,15268.0,-121.0,73.0,-114.0,1.0,D
336.0,313.0,333.0,332.0,345.0,5796.0,-14724.0,6132.0,-421.0,12.0,15.0,-2356.0,-2532.0,15588.0,-14.0,103.0,-40.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5856.0,-14508.0,5980.0,-299.0,-144.0,-88.0,-2468.0,-2580.0,15364.0,-70.0,181.0,-151.0,1.0,D
336.0,314.0,333.0,331.0,345.0,5848.0,-14512.0,6016.0,-284.0,-50.0,15.0,-2288.0,-2580.0,15456.0,-122.0,22.0,-86.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5756.0,-14580.0,6072.0,-402.0,54.0,14.0,-2200.0,-2508.0,15204.0,-75.0,47.0,-69.0,1.0,D
336.0,314.0,333.0,331.0,345.0,6040.0,-14684.0,5708.0,-312.0,108.0,-49.0,-2396.0,-2456.0,15412.0,-133.0,75.0,-70.0,1.0,D
336.0,313.0,333.0,331.0,345.0,5960.0,-14648.0,6020.0,-391.0,-26.0,-26.0,-2404.0,-2448.0,15460.0,-50.0,21.0,-68.0,1.0,D
336.0,314.0,334.0,331.0,345.0,5860.0,-14772.0,5844.0,-376.0,-107.0,19.0,-2224.0,-2288.0,15296.0,-53.0,91.0,-213.0,1.0,D
336.0,314.0,333.0,332.0,345.0,5648.0,-14500.0,6168.0,-239.0,-187.0,-94.0,-2324.0,-2408.0,15360.0,-244.0,173.0,-63.0,1.0,D
336.0,314.0,333.0,332.0,345.0,5988.0,-14460.0,6124.0,-541.0,-141.0,-92.0,-2332.0,-2764.0,15248.0,-52.0,52.0,28.0,1.0,D
336.0,313.0,334.0,331.0,345.0,5636.0,-14580.0,6392.0,-372.0,-332.0,38.0,-2124.0,-2452.0,15236.0,-326.0,208.0,-144.0,1.0,D
336.0,313.0,334.0,331.0,346.0,5820.0,-14688.0,5856.0,-628.0,-65.0,1.0,-2052.0,-2536.0,15404.0,-289.0,353.0,193.0,1.0,D
336.0,314.0,333.0,331.0,346.0,5948.0,-14604.0,5832.0,-463.0,-229.0,39.0,-2244.0,-2584.0,15216.0,78.0,91.0,-77.0,1.0,D
336.0,313.0,333.0,331.0,346.0,5640.0,-14972.0,6232.0,-254.0,94.0,-65.0,-2112.0,-3192.0,15036.0,-13.0,7.0,-128.0,1.0,D
336.0,313.0,333.0,331.0,346.0,6040.0,-14704.0,5504.0,-175.0,108.0,151.0,-2020.0,-2528.0,15076.0,-80.0,14.0,101.0,1.0,D
327.0,299.0,310.0,316.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,-2416.0,-1700.0,15276.0,-245.0,87.0,-48.0,1.0,E
327.0,299.0,310.0,316.0,335.0,4592.0,-15368.0,5056.0,-248.0,-342.0,270.0,-2352.0,-1228.0,15504.0,-131.0,207.0,14.0,1.0,E
